"id","type","title","authors","venue","year","pages","url"
"conf_fusion_dubeyshk19","inproceedings","Fusion-Based Wayfinding Prediction Model for Multiple Information Sources.","Rohit Kumar Dubey; Samuel S. Sohn; Christoph Hoelscher; Mubbasir Kapadia","FUSION","2019","1-8","https://ieeexplore.ieee.org/document/9011286"
"conf_chi_kwokksar19","inproceedings","Gaze-Guided Narratives: Adapting Audio Guide Content to Gaze in Virtual and Real Environments.","Tiffany C. K. Kwok; Peter Kiefer; Victor R. Schinazi; Benjamin Adams; Martin Raubal","CHI","2019","491","https://doi.org/10.1145/3290605.3300721"
"conf_visualization_shimabukuroze019","inproceedings","H-Matrix: Hierarchical Matrix for Visual Analysis of Cross-Linguistic Features in Large Learner Corpora.","Mariana Shimabukuro; Jessica Zipf; Mennatallah El-Assady; Christopher Collins","IEEE VIS (Short Papers)","2019","61-65","https://doi.org/10.1109/VISUAL.2019.8933537"
"journals_pacmhci_wangmbo19","article","How Data Scientists Use Computational Notebooks for Real-Time Collaboration.","April Yi Wang; Anant Mittal; Christopher Brooks; Steve Oney","Proc. ACM Hum. Comput. Interact.","2019","39:1-39:30","https://doi.org/10.1145/3359141"
"journals_ce_wucr19","article","How instructors frame students' interactions with educational technologies can enhance or reduce learning with multiple representations.","Sally P. W. Wu; Jainaba Corr; Martina A. Rau","Comput. Educ.","2019","199-213","https://doi.org/10.1016/j.compedu.2018.09.012"
"conf_mig_dubeysthk19","inproceedings","Identifying Indoor Navigation Landmarks Using a Hierarchical Multi-Criteria Decision Framework.","Rohit Kumar Dubey; Samuel S. Sohn; Tyler Thrash; Christoph Hoelscher; Mubbasir Kapadia","MIG","2019","15:1-15:11","https://doi.org/10.1145/3359566.3360066"
"journals_imcs_zimmermanngmkps19","article","Keep on rating - on the systematic rating and comparison of authentication schemes.","Verena Zimmermann; Nina Gerber; Peter Mayer; Marius Kleboth; Alexandra von Preuschen; Konstantin Schmidt","Inf. Comput. Secur.","2019","","https://doi.org/10.1108/ICS-01-2019-0020"
"journals_ijmms_zimmermannr19","article","Moving from a 'human-as-problem"" to a 'human-as-solution"" cybersecurity mindset.","Verena Zimmermann; Karen Renaud","Int. J. Hum. Comput. Stud.","2019","169-187","https://doi.org/10.1016/j.ijhcs.2019.05.005"
"conf_etra_gobelk19","inproceedings","POITrack: improving map-based planning with implicit POI tracking.","Fabian Göbel; Peter Kiefer","ETRA","2019","87:1-87:9","https://doi.org/10.1145/3317959.3321491"
"journals_corr_abs-1908-02627","article","Speculative Execution for Guided Visual Analytics.","Fabian Sperrle; Jürgen Bernard; Michael Sedlmair; Daniel A. Keim; Mennatallah El-Assady","CoRR","2019","","http://arxiv.org/abs/1908.02627"
"journals_scc_credethf19","article","The acquisition of survey knowledge for local and global landmark configurations under time pressure.","Sascha Credé; Tyler Thrash; Christoph Hölscher; Sara Irina Fabrikant","Spatial Cogn. Comput.","2019","190-219","https://doi.org/10.1080/13875868.2019.1569016"
"journals_corr_abs-1909-07082","article","Towards a Rigorous Evaluation of XAI Methods on Time Series.","Udo Schlegel; Hiba Arnout; Mennatallah El-Assady; Daniela Oelke; Daniel A. Keim","CoRR","2019","","http://arxiv.org/abs/1909.07082"
"conf_aied_raus019","inproceedings","Using Machine Learning to Overcome the Expert Blind Spot for Perceptual Fluency Trainings.","Martina A. Rau; Ayon Sen; Xiaojin Zhu","AIED","2019","406-418","https://doi.org/10.1007/978-3-030-23204-7_34"
"journals_corr_abs-1907-12413","article","VIANA: Visual Interactive Annotation of Argumentation.","Fabian Sperrle; Rita Sevastjanova; Rebecca Kehlbeck; Mennatallah El-Assady","CoRR","2019","","http://arxiv.org/abs/1907.12413"
"conf_eurosp_zimmermanndg019","inproceedings","Vision: Shining Light on Smart Homes - Supporting Informed Decision-Making of End Users.","Verena Zimmermann; Ernestine Dickhaut; Paul Gerber; Joachim Vogt","EuroS&P Workshops","2019","149-153","https://doi.org/10.1109/EuroSPW.2019.00023"
"journals_tvcg_el-assadysdkc19","article","Visual Analytics for Topic Model Optimization based on User-Steerable Speculative Execution.","Mennatallah El-Assady; Fabian Sperrle; Oliver Deussen; Daniel A. Keim; Christopher Collins","IEEE Trans. Vis. Comput. Graph.","2019","374-384","https://doi.org/10.1109/TVCG.2018.2864769"
"conf_eurosp_gerberzv19","inproceedings","Why Johnny Fails to Protect his Privacy.","Nina Gerber; Verena Zimmermann; Melanie Volkamer","EuroS&P Workshops","2019","109-118","https://doi.org/10.1109/EuroSPW.2019.00019"
"conf_acl_el-assadyjsshbk19","inproceedings","lingvis.io - A Linguistic Visual Analytics Framework.","Mennatallah El-Assady; Wolfgang Jentner; Fabian Sperrle; Rita Sevastjanova; Annette Hautli-Janisz; Miriam Butt; Daniel A. Keim","ACL","2019","13-18","https://doi.org/10.18653/v1/p19-3003"
"conf_mc_zimmermannbehjw18","inproceedings","'Home, Smart Home' - Exploring End Users' Mental Models of Smart Homes.","Verena Zimmermann; Merve Bennighof; Miriam Edel; Oliver Hofmann; Judith Jung; Melina von Wick","MuC (Workshopband)","2018","","https://doi.org/10.18420/muc2018-ws08-0539"
"conf_icls_raup18","inproceedings","A Collaboration Script for Nonverbal Communication Enhances Perceptual Fluency with Visual Representations.","Martina A. Rau; Purav Patel","ICLS","2018","","https://repository.isls.org/handle/1/664"
"journals_ns_renaudz18","article","A user by any other name.","Karen Renaud; Verena Zimmermann","Netw. Secur.","2018","20","https://doi.org/10.1016/S1353-4858(18)30091-6"
"conf_comma_plussesgbhr18","inproceedings","ADD-up: Visual Analytics for Augmented Deliberative Democracy.","Brian Plüss; Mennatallah El-Assady; Fabian Sperrle; Valentin Gold; Katarzyna Budzynska; Annette Hautli-Janisz; Chris Reed","COMMA","2018","471-472","https://doi.org/10.3233/978-1-61499-906-5-471"
"journals_corr_abs-1810-10814","article","Analyzing Visual Mappings of Traditional and Alternative Music Notation.","Matthias Miller; Johannes Häußler; Matthias Kraus; Daniel A. Keim; Mennatallah El-Assady","CoRR","2018","","http://arxiv.org/abs/1810.10814"
"conf_huc_markymgz18","inproceedings","Assistance in Daily Password Generation Tasks.","Karola Marky; Peter Mayer; Nina Gerber; Verena Zimmermann","UbiComp/ISWC Adjunct","2018","786-793","https://doi.org/10.1145/3267305.3274127"
"conf_hri_wykowskambhc18","inproceedings","Cognitive and Social Neuroscience Methods for HRI.","Agnieszka Wykowska; Giorgio Metta; Cristina Becchio; Ruud Hortensius; Emily S. Cross","HRI (Companion)","2018","405-406","https://doi.org/10.1145/3173386.3173563"
"conf_icls_wur18","inproceedings","Collaboration Scripts Should Focus on Shared Models, Not on Drawings, to Help Students Translate Between Representations.","Sally P. W. Wu; Martina A. Rau","ICLS","2018","","https://repository.isls.org/handle/1/896"
"conf_spatialcognition_stulpnagellh18","inproceedings","Differences and Commonalities in Self-localization Accuracy of Humans and Robots in a Complex Building.","Rul von Stülpnagel; Vincent Langenfeld; Christoph Hölscher","Spatial Cognition","2018","151-166","https://doi.org/10.1007/978-3-319-96385-3_11"
"journals_ijmms_renaudz18","article","Ethical guidelines for nudging in information security & privacy.","Karen Renaud; Verena Zimmermann","Int. J. Hum. Comput. Stud.","2018","22-35","https://doi.org/10.1016/j.ijhcs.2018.05.011"
"conf_ieeeares_gerberzhev18","inproceedings","Finally Johnny Can Encrypt: But Does This Make Him Feel More Secure?","Nina Gerber; Verena Zimmermann; Birgit Henhapl; Sinem Emeröz; Melanie Volkamer","ARES","2018","11:1-11:10","https://doi.org/10.1145/3230833.3230859"
"conf_cogsci_senprm0rz18","inproceedings","For Teaching Perceptual Fluency, Machines Beat Human Experts.","Ayon Sen; Purav Patel; Martina A. Rau; Blake Mason; Robert Nowak; Timothy T. Rogers; Jerry Zhu","CogSci","2018","","https://escholarship.org/uc/item/6p2256bg"
"conf_giscience_gobelkgr18","inproceedings","Gaze Sequences and Map Task Complexity (Short Paper).","Fabian Göbel; Peter Kiefer; Ioannis Giannopoulos; Martin Raubal","GIScience","2018","30:1-30:6","https://doi.org/10.4230/LIPIcs.GISCIENCE.2018.30"
"conf_etra_gobelkgdr18","inproceedings","Improving map reading with gaze-adaptive legends.","Fabian Göbel; Peter Kiefer; Ioannis Giannopoulos; Andrew T. Duchowski; Martin Raubal","ETRA","2018","29:1-29:9","https://doi.org/10.1145/3204493.3204544"
"conf_bdva_el-assadysssk18","inproceedings","LTMA: Layered Topic Matching for the Comparative Exploration, Evaluation, and Refinement of Topic Modeling Results.","Mennatallah El-Assady; Fabian Sperrle; Rita Sevastjanova; Michael Sedlmair; Daniel A. Keim","BDVA","2018","1-10","https://doi.org/10.1109/BDVA.2018.8534018"
"conf_edm_senprmnr018","inproceedings","Machine Beats Human at Sequencing Visuals for Perceptual-Fluency Practice.","Ayon Sen; Purav Patel; Martina A. Rau; Blake Mason; Robert Nowak; Timothy T. Rogers; Xiaojin Zhu","EDM","2018","","http://educationaldatamining.org/files/conferences/EDM2018/papers/EDM2018_paper_94.pdf"
"conf_chi_wangmgc18","inproceedings","Mismatch of Expectations: How Modern Learning Resources Fail Conversational Programmers.","April Yi Wang; Ryan Mitts; Philip J. Guo; Parmit K. Chilana","CHI","2018","511","https://doi.org/10.1145/3173574.3174085"
"journals_dud_gerberzhevh18","article","Nutzerwahrnehmung der Ende-zu-Ende-Verschlüsselung in WhatsApp.","Nina Gerber; Verena Zimmermann; Birgit Henhapl; Sinem Emeröz; Melanie Volkamer; Tobias Hilt","Datenschutz und Datensicherheit","2018","680-685","https://doi.org/10.1007/s11623-018-1024-z"
"conf_cogsci_2018","proceedings","Proceedings of the 40th Annual Meeting of the Cognitive Science Society, CogSci 2018, Madison, WI, USA, July 25-28, 2018","","CogSci","2018","","https://escholarship.org/uc/cognitivesciencesociety/40/0"
"conf_lbs_2018","proceedings","Progress in Location Based Services 2018, LBS 2018, Zurich, Switzerland, 15-17 January 2018","","LBS","2018","","https://doi.org/10.1007/978-3-319-71470-7"
"journals_tvcg_el-assadysskc18","article","Progressive Learning of Topic Modeling Parameters: A Visual Analytics Framework.","Mennatallah El-Assady; Rita Sevastjanova; Fabian Sperrle; Daniel A. Keim; Christopher Collins","IEEE Trans. Vis. Comput. Graph.","2018","382-391","https://doi.org/10.1109/TVCG.2017.2745080"
"journals_cgf_behrischbksefsd18","article","Quality Metrics for Information Visualization.","Michael Behrisch; Michael Blumenschein; Nam Wook Kim; Lin Shao; Mennatallah El-Assady; Johannes Fuchs; Daniel Seebacher; Alexandra Diehl; Ulrik Brandes; Hanspeter Pfister; Tobias Schreck; Daniel Weiskopf; Daniel A. Keim","Comput. Graph. Forum","2018","625-662","https://doi.org/10.1111/cgf.13446"
"conf_icls_rauz18","inproceedings","Sequencing Support for Sense Making and Perceptual Fluency with Visual Representations: Is There a Learning Progression?","Martina A. Rau; Miranda Zahn","ICLS","2018","","https://repository.isls.org/handle/1/653"
"conf_chi_duchowskikkbnkr18","inproceedings","The Index of Pupillary Activity: Measuring Cognitive Load vis-à-vis Task Difficulty with Pupil Oscillation.","Andrew T. Duchowski; Krzysztof Krejtz; Izabela Krejtz; Cezary Biele; Anna Niedzielska; Peter Kiefer; Martin Raubal; Ioannis Giannopoulos","CHI","2018","282","https://doi.org/10.1145/3173574.3173856"
"journals_tamd_hortensiushc18","article","The Perception of Emotion in Artificial Agents.","Ruud Hortensius; Felix Hekele; Emily S. Cross","IEEE Trans. Cogn. Dev. Syst.","2018","852-864","https://doi.org/10.1109/TCDS.2018.2826921"
"conf_haisa_zimmermanngkpsm18","inproceedings","The Quest to Replace Passwords Revisited - Rating Authentication Schemes.","Verena Zimmermann; Nina Gerber; Marius Kleboth; Alexandra von Preuschen; Konstantin Schmidt; Peter Mayer","HAISA","2018","38-48","https://www.cscan.org/?page=openaccess&eid=20&id=376"
"journals_cgf_el-assadyskc18","article","ThreadReconstructor: Modeling Reply-Chains to Untangle Conversational Text through Visual Analytics.","Mennatallah El-Assady; Rita Sevastjanova; Daniel A. Keim; Christopher Collins","Comput. Graph. Forum","2018","351-365","https://doi.org/10.1111/cgf.13425"
"conf_vissym_diehlaebkc18","inproceedings","VisGuides: A Forum for Discussing Visualization Guidelines.","Alexandra Diehl; Alfie Abdul-Rahman; Mennatallah El-Assady; Benjamin Bach; Daniel A. Keim; Min Chen","EuroVis (Short Papers)","2018","61-65","https://doi.org/10.2312/eurovisshort.20181079"
"conf_doceng_el-assady18","inproceedings","Visual Text Analytics: Techniques for Linguistic Information Visualization.","Mennatallah El-Assady","DocEng","2018","2:1-2:2","https://doi.org/10.1145/3209280.3232795"
"journals_cga_bradleyecaccjw18","article","Visualization and the Digital Humanities.","Adam James Bradley; Mennatallah El-Assady; Katharine Coles; Eric C. Alexander; Min Chen; Christopher Collins; Stefan Jänicke; David Joseph Wrisley","IEEE Computer Graphics and Applications","2018","26-38","https://doi.org/10.1109/MCG.2018.2878900"
"conf_etra_rudikr18","inproceedings","Visualizing pilot eye movements for flight instructors.","David Rudi; Peter Kiefer; Martin Raubal","ETVIS@ETRA","2018","7:1-7:5","https://doi.org/10.1145/3205929.3205934"
"conf_hci_zimmermanng17","inproceedings","""If It Wasn't Secure, They Would Not Use It in the Movies"" - Security Perceptions and User Acceptance of Authentication Technologies.","Verena Zimmermann; Nina Gerber","HCI","2017","265-283","https://doi.org/10.1007/978-3-319-58460-7_18"
"journals_tlt_rau17","article","A Framework for Educational Technologies that Support Representational Competencies.","Martina A. Rau","IEEE Trans. Learn. Technol.","2017","290-305","https://doi.org/10.1109/TLT.2016.2623303"
"journals_ce_raubm17","article","An adaptive collaboration script for learning with multiple visual representations in chemistry.","Martina A. Rau; Hannah E. Bowman; John W. Moore","Comput. Educ.","2017","38-55","https://doi.org/10.1016/j.compedu.2017.02.006"
"conf_cscl_sharmajdpdgsrpr17","inproceedings","CSCL and Eye-Tracking: Experiences, Opportunities and Challenges.","Kshitij Sharma; Patrick Jermann; Pierre Dillenbourg; Luis Pablo Prieto; Sarah D'Angelo; Darren Gergle; Bertrand Schneider; Martina A. Rau; Zachary A. Pardos; Nikol Rummel","CSCL","2017","","https://repository.isls.org/handle/1/211"
"journals_geoinformatica_kiefergasr17","article","Controllability matters: The user experience of adaptive maps.","Peter Kiefer; Ioannis Giannopoulos; Vasileios Athanasios Anagnostopoulos; Johannes Schöning; Martin Raubal","GeoInformatica","2017","619-641","https://doi.org/10.1007/s10707-016-0282-x"
"journals_aiedu_rau17","article","Do Knowledge-Component Models Need to Incorporate Representational Competencies?","Martina A. Rau","Int. J. Artif. Intell. Educ.","2017","298-319","https://doi.org/10.1007/s40593-016-0134-8"
"conf_cosit_credefth17","inproceedings","Do Skyscrapers Facilitate Spatial Learning Under Stress? On the Cognitive Processing of Global Landmarks.","Sascha Credé; Sara Irina Fabrikant; Tyler Thrash; Christoph Hölscher","COSIT (Workshops/Posters)","2017","27-29","https://doi.org/10.1007/978-3-319-63946-8_7"
"conf_cscl_rauw17","inproceedings","Educational Technology Support for Collaborative Learning With Multiple Visual Representations in Chemistry.","Martina A. Rau; Sally P. W. Wu","CSCL","2017","","https://repository.isls.org/handle/1/217"
"journals_dud_zimmermannhvv17","article","Ende-zu-Ende sichere E-Mail-Kommunikation.","Verena Zimmermann; Birgit Henhapl; Melanie Volkamer; Joachim Vogt","Datenschutz und Datensicherheit","2017","308-313","https://doi.org/10.1007/s11623-017-0781-4"
"conf_issa_renaudz17","inproceedings","Enriched nudges lead to stronger password replacements ... but implement mindfully.","Karen Renaud; Verena Zimmermann","ISSA","2017","1-9","https://doi.org/10.1109/ISSA.2017.8251779"
"journals_scc_kiefergrd17","article","Eye tracking for spatial research: Cognition, computation, challenges.","Peter Kiefer; Ioannis Giannopoulos; Martin Raubal; Andrew T. Duchowski","Spatial Cogn. Comput.","2017","1-19","https://doi.org/10.1080/13875868.2016.1254634"
"conf_vissym_jentneregk17","inproceedings","Feature Alignment for the Analysis of Verbatim Text Transcripts.","Wolfgang Jentner; Mennatallah El-Assady; Bela Gipp; Daniel A. Keim","EuroVA@EuroVis","2017","13-17","https://doi.org/10.2312/eurova.20171113"
"journals_gis_anagnostopoulos17","article","Gaze-Informed location-based services.","Vasileios Athanasios Anagnostopoulos; Michal Havlena; Peter Kiefer; Ioannis Giannopoulos; Konrad Schindler; Martin Raubal","Int. J. Geogr. Inf. Sci.","2017","1770-1797","https://doi.org/10.1080/13658816.2017.1334896"
"conf_cscl_wur17","inproceedings","How Technology and Collaboration Promote Formative Feedback: A Role for CSCL Research in Active Learning Interventions.","Sally P. W. Wu; Martina A. Rau","CSCL","2017","","https://repository.isls.org/handle/1/242"
"journals_solarjla_rau17","article","How do Students Learn to See Concepts in Visualizations? Social Learning Mechanisms with Physical and Virtual Representations.","Martina A. Rau","J. Learn. Anal.","2017","","https://doi.org/10.18608/jla.2017.42.16"
"journals_ki_krukarhd17","article","Indoor Wayfinding: Interview with Christoph Hölscher and Ruth Conroy Dalton.","Jakub Krukar; Christoph Hölscher; Ruth Conroy Dalton","Künstliche Intell.","2017","185-191","https://doi.org/10.1007/s13218-016-0483-3"
"conf_acl_el-assadyhgbhk17","inproceedings","Interactive Visual Analysis of Transcribed Multi-Party Discourse.","Mennatallah El-Assady; Annette Hautli-Janisz; Valentin Gold; Miriam Butt; Katharina Holzinger; Daniel A. Keim","ACL (System Demonstrations)","2017","49-54","https://doi.org/10.18653/v1/P17-4009"
"journals_cgf_el-assadysgkc17","article","NEREx: Named-Entity Relationship Exploration in Multi-Party Conversations.","Mennatallah El-Assady; Rita Sevastjanova; Bela Gipp; Daniel A. Keim; Christopher Collins","Comput. Graph. Forum","2017","213-225","https://doi.org/10.1111/cgf.13181"
"journals_scc_schwarzkopfbhk17","article","Perspective tracking in the real world: Gaze angle analysis in a collaborative wayfinding task.","Sarah Schwarzkopf; Simon J. Büchner; Christoph Hölscher; Lars Konieczny","Spatial Cogn. Comput.","2017","143-162","https://doi.org/10.1080/13875868.2016.1226841"
"conf_mc_zimmermannhge17","inproceedings","Promoting Secure Email Communication and Authentication.","Verena Zimmermann; Birgit Henhapl; Nina Gerber; Matthias Enzmann","MuC (Workshopband)","2017","","https://doi.org/10.18420/muc2017-ws05-0404"
"journals_argcom_hautli-janisze17","article","Rhetorical strategies in German argumentative dialogs.","Annette Hautli-Janisz; Mennatallah El-Assady","Argument Comput.","2017","153-174","https://doi.org/10.3233/AAC-170022"
"conf_mc_gerberz17","inproceedings","Security vs. privacy? User preferences regarding text passwords and biometric authentication.","Nina Gerber; Verena Zimmermann","MuC (Workshopband)","2017","","https://doi.org/10.18420/muc2017-ws05-0405"
"journals_pacmhci_vermettedwmc17","article","Social CheatSheet: An Interactive Community-Curated Information Overlay for Web Applications.","Laton Vermette; Shruti Dembla; April Yi Wang; Joanna McGrenere; Parmit K. Chilana","Proc. ACM Hum. Comput. Interact.","2017","102:1-102:19","https://doi.org/10.1145/3134737"
"conf_cogsci_barisictsh17","inproceedings","Social wayfinding in complex environments.","Iva Barisic; Tyler Thrash; Victor R. Schinazi; Christoph Hölscher","CogSci","2017","","https://escholarship.org/uc/item/2270d8cg"
"conf_spatialcognition_2016","proceedings","Spatial Cognition X - 13th Biennial Conference, KogWis 2016, Bremen, Germany, September 26-30, 2016, and 10th International Conference, Spatial Cognition 2016, Philadelphia, PA, USA, August 2-5, 2016, Revised Selected Papers","","Spatial Cognition","2017","","https://doi.org/10.1007/978-3-319-68189-4"
"journals_urban_fisher-gewirtzman17","article","Special electronic issue: ""The use of virtual reality for environmental representations"".","Dafna Fisher-Gewirtzman; Michelle E. Portman; Asya Natapov; Christoph Hölscher","Comput. Environ. Urban Syst.","2017","97-98","https://doi.org/10.1016/j.compenvurbsys.2016.10.007"
"conf_ijcai_dubeyktsh17","inproceedings","Towards an Information-Theoretic Framework for Quantifying Wayfinding Information in Virtual Environments.","Rohit Kumar Dubey; Mubbasir Kapadia; Tyler Thrash; Victor R. Schinazi; Christoph Hölscher","CAID@IJCAI","2017","40-46","https://ceur-ws.org/Vol-2099/paper7.pdf"
"conf_cosit_jonietzk17","inproceedings","Uncertainty in Wayfinding: A Conceptual Framework and Agent-Based Model.","David Jonietz; Peter Kiefer","COSIT","2017","15:1-15:14","https://doi.org/10.4230/LIPIcs.COSIT.2017.15"
"journals_neuroimage_gardnerac17","article","Using guitar learning to probe the Action Observation Network's response to visuomotor familiarity.","Tom Gardner; Aidas Aglinskas; Emily S. Cross","NeuroImage","2017","174-189","https://doi.org/10.1016/j.neuroimage.2017.04.060"
"conf_vissym_hundtsekd17","inproceedings","Visual Analysis of Geolocated Echo Chambers in Social Media.","Michael Hundt; Bruno Schneider; Mennatallah El-Assady; Daniel A. Keim; Alexandra Diehl","EuroVis (Posters)","2017","125-127","https://doi.org/10.2312/eurp.20171185"
"journals_lalc_goldehbrbhk17","article","Visual linguistic analysis of political discussions: Measuring deliberative quality.","Valentin Gold; Mennatallah El-Assady; Annette Hautli-Janisz; Tina Bögel; Christian Rohrdantz; Miriam Butt; Katharina Holzinger; Daniel A. Keim","Digit. Scholarsh. Humanit.","2017","141-158","https://doi.org/10.1093/llc/fqv033"
"conf_edm_raup16","inproceedings","Adding eye-tracking AOI data to models of representation skills does not improve prediction accuracy.","Martina A. Rau; Zachary A. Pardos","EDM","2016","622-623","http://www.educationaldatamining.org/EDM2016/proceedings/paper_165.pdf"
"conf_dhd_butthhkkksbdegh16","inproceedings","Argumentanalyse in digitalen Textkorpora.","Miriam Butt; Gerhard Heyer; Katharina Holzinger; Cathleen Kantner; Daniel A. Keim; Jonas Kuhn; Gary S. Schaal; André Blessing; Sebastian Dumm; Mennatallah El-Assady; Valentin Gold; Annette Hautli-Janisz; Matthias Lemke; Maike Müller; Andreas Niekler; Maximilian Overbeck; Gregor Wiedemann","DHd","2016","","https://doi.org/10.5281/zenodo.4645225"
"journals_cgf_el-assadygack16","article","ConToVi: Multi-Party Conversation Exploration using Topic-Space Views.","Mennatallah El-Assady; Valentin Gold; Carmela Acevedo; Christopher Collins; Daniel A. Keim","Comput. Graph. Forum","2016","431-440","https://doi.org/10.1111/cgf.12919"
"conf_spatialcognition_grubelwjhhs16","inproceedings","EVE: A Framework for Experiments in Virtual Environments.","Jascha Grübel; Raphael Weibel; Mike Hao Jiang; Christoph Hölscher; Daniel A. Hackman; Victor R. Schinazi","Spatial Cognition","2016","159-176","https://doi.org/10.1007/978-3-319-68189-4_10"
"conf_beliv_schulznefhhknsb16","inproceedings","Generative Data Models for Validation and Evaluation of Visualization Techniques.","Christoph Schulz; Arlind Nocaj; Mennatallah El-Assady; Steffen Frey; Marcel Hlawatsch; Michael Hund; Grzegorz Karol Karch; Rudolf Netzel; Christin Schätzle; Miriam Butt; Daniel A. Keim; Thomas Ertl; Ulrik Brandes; Daniel Weiskopf","BELIV","2016","112-124","https://doi.org/10.1145/2993901.2993907"
"conf_edm_raumn16a","inproceedings","How to Model Implicit Knowledge? Similarity Learning Methods to Assess Perceptions of Visual Representations.","Martina A. Rau; Blake Mason; Robert D. Nowak","EDM","2016","199-206","http://www.educationaldatamining.org/EDM2016/proceedings/paper_87.pdf"
"conf_sui_rudigkpr16","inproceedings","Interacting with Maps on Optical Head-Mounted Displays.","David Rudi; Ioannis Giannopoulos; Peter Kiefer; Christian Peier; Martin Raubal","SUI","2016","3-12","https://doi.org/10.1145/2983310.2985747"
"journals_ijmhci_sailerksr16","article","Map-based Visual Analytics of Moving Learners.","Christian Sailer; Peter Kiefer; Joram Schito; Martin Raubal","Int. J. Mob. Hum. Comput. Interact.","2016","1-28","https://doi.org/10.4018/IJMHCI.2016100101"
"conf_giscience_kiefergdr16","inproceedings","Measuring Cognitive Load for Map Tasks Through Pupil Diameter.","Peter Kiefer; Ioannis Giannopoulos; Andrew T. Duchowski; Martin Raubal","GIScience","2016","323-337","https://doi.org/10.1007/978-3-319-45738-3_21"
"conf_edm_rau16","inproceedings","Pattern mining uncovers social prompts of conceptual learning with physical and virtual representations.","Martina A. Rau","EDM","2016","478-483","http://www.educationaldatamining.org/EDM2016/proceedings/paper_32.pdf"
"conf_etra_schnitzlerghb16","inproceedings","The interplay of pedestrian navigation, wayfinding devices, and environmental features in indoor settings.","Verena Schnitzler; Ioannis Giannopoulos; Christoph Hölscher; Iva Barisic","ETRA","2016","85-93","https://doi.org/10.1145/2857491.2857533"
"conf_huc_anagnostopoulos16","inproceedings","Towards gaze-based interaction with urban outdoor spaces.","Vasileios Athanasios Anagnostopoulos; Peter Kiefer","UbiComp Adjunct","2016","1706-1715","https://doi.org/10.1145/2968219.2968339"
"journals_geoinformatica_weisersbkr16","article","Towards sustainable mobility behavior: research challenges for location-aware information and communication technology.","Paul Weiser; Simon Scheider; Dominik Bucher; Peter Kiefer; Martin Raubal","GeoInformatica","2016","213-239","https://doi.org/10.1007/s10707-015-0242-x"
"conf_mhci_kieferg15","inproceedings","A Framework for Attention-Based Implicit Interaction on Mobile Screens.","Peter Kiefer; Ioannis Giannopoulos","MobileHCI Adjunct","2015","1088-1093","https://doi.org/10.1145/2786567.2794339"
"conf_cosit_kiefersgw15","inproceedings","A Wayfinding Grammar Based on Reference System Transformations.","Peter Kiefer; Simon Scheider; Ioannis Giannopoulos; Paul Weiser","COSIT","2015","447-467","https://doi.org/10.1007/978-3-319-23374-1_21"
"conf_mhci_sailerksr15","inproceedings","An evaluation method for location-based mobile learning based on spatio-temporal analysis of learner trajectories.","Christian Sailer; Peter Kiefer; Joram Schito; Martin Raubal","MobileHCI Adjunct","2015","1212-1218","https://doi.org/10.1145/2786567.2801607"
"journals_ce_raumf15","article","Connection making between multiple graphical representations: A multi-methods approach for domain-specific grounding of an intelligent tutoring system for chemistry.","Martina A. Rau; Joseph E. Michaelis; Natalie Fay","Comput. Educ.","2015","460-485","https://doi.org/10.1016/j.compedu.2014.12.009"
"journals_neuroimage_ganeshsclw15","article","Disentangling neural processes of egocentric and allocentric mental spatial transformations using whole-body photos of self and other.","Shanti Ganesh; Hein T. van Schie; Emily S. Cross; Floris P. de Lange; Daniël H. J. Wigboldus","NeuroImage","2015","30-39","https://doi.org/10.1016/j.neuroimage.2015.05.003"
"journals_presence_thrashkmwhsh15","article","Evaluation of Control Interfaces for Desktop Virtual Environments.","Tyler Thrash; Mubbasir Kapadia; Mehdi Moussaïd; Christophe Wilhelm; Dirk Helbing; Robert W. Sumner; Christoph Hölscher","Presence Teleoperators Virtual Environ.","2015","322-334","https://doi.org/10.1162/PRES_a_00237"
"conf_vissym_goldre15","inproceedings","Exploratory Text Analysis using Lexical Episode Plots.","Valentin Gold; Christian Rohrdantz; Mennatallah El-Assady","EuroVis (Short Papers)","2015","85-89","https://doi.org/10.2312/eurovisshort.20151130"
"conf_mhci_giannopouloskr15","inproceedings","GazeNav: Gaze-Based Pedestrian Navigation.","Ioannis Giannopoulos; Peter Kiefer; Martin Raubal","MobileHCI","2015","337-346","https://doi.org/10.1145/2785830.2785873"
"conf_aied_rauw15","inproceedings","ITS Support for Conceptual and Perceptual Connection Making Between Multiple Graphical Representations.","Martina A. Rau; Sally P. W. Wu","AIED","2015","398-407","https://doi.org/10.1007/978-3-319-19773-9_40"
"conf_perdis_daltondh15","inproceedings","People Watcher: An App to Record and Analyzing Spatial Behavior of Ubiquitous Interaction Technologies.","Nicholas Sheep Dalton; Ruth Conroy Dalton; Christoph Hölscher","PerDis","2015","1-6","https://doi.org/10.1145/2757710.2757714"
"conf_nime_knichelrk15","inproceedings","Resonate - a social musical installation which integrates tangible multiuser interaction.","Benjamin Knichel; Holger Reckter; Peter Kiefer","NIME","2015","111-115","https://doi.org/10.5281/zenodo.1179108"
